name,version,category,keywords,decscription,url,moduleName
gromacs,ctr-2018.5--h6bb024c_0,Molecular dynamics,Molecular dynamics,Versatile package to perform molecular dynamics,https//quay.io/repository/biocontainers/gromacs,gromacs/ctr-2018.5--h6bb024c_0
gromacs,ctr-2018.2--h470a237_0,Molecular dynamics,Molecular dynamics,Versatile package to perform molecular dynamics,https//quay.io/repository/biocontainers/gromacs,gromacs/ctr-2018.2--h470a237_0
gromacs,ctr-2018--1,Molecular dynamics,Molecular dynamics,Versatile package to perform molecular dynamics,https//quay.io/repository/biocontainers/gromacs,gromacs/ctr-2018--1
gromacs,ctr-2018--0,Molecular dynamics,Molecular dynamics,Versatile package to perform molecular dynamics,https//quay.io/repository/biocontainers/gromacs,gromacs/ctr-2018--0
gromacs,ctr-2018--2,Molecular dynamics,Molecular dynamics,Versatile package to perform molecular dynamics,https//quay.io/repository/biocontainers/gromacs,gromacs/ctr-2018--2
glpk,ctr-4.57--0,Bioinformatics,Biocontainer,The glpk package,https//quay.io/repository/biocontainers/glpk,glpk/ctr-4.57--0
extract_fullseq,ctr-3.101--2,Bioinformatics,Biocontainer,The extract_fullseq package,https//quay.io/repository/biocontainers/extract_fullseq,extract_fullseq/ctr-3.101--2
extract_fullseq,ctr-3.101--3,Bioinformatics,Biocontainer,The extract_fullseq package,https//quay.io/repository/biocontainers/extract_fullseq,extract_fullseq/ctr-3.101--3
extract_fullseq,ctr-3.101--1,Bioinformatics,Biocontainer,The extract_fullseq package,https//quay.io/repository/biocontainers/extract_fullseq,extract_fullseq/ctr-3.101--1
r-rann,ctr-2.5--r3.3.1_0,Bioinformatics,Biocontainer,The r-rann package,https//quay.io/repository/biocontainers/r-rann,r-rann/ctr-2.5--r3.3.1_0
r-rann,ctr-2.5--r3.3.2_0,Bioinformatics,Biocontainer,The r-rann package,https//quay.io/repository/biocontainers/r-rann,r-rann/ctr-2.5--r3.3.2_0
hmmer,ctr-v3.1b2dfsg-5-deb_cv1,Bioinformatics,Biocontainer,The hmmer package,https//hub.docker.com/r/biocontainers/hmmer,hmmer/ctr-v3.1b2dfsg-5-deb_cv1
hmmer,ctr-2.3.2--hfc679d8_2,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-2.3.2--hfc679d8_2
hmmer,ctr-2.3.2--hfc679d8_3,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-2.3.2--hfc679d8_3
hmmer,ctr-3.1b2--2,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.1b2--2
hmmer,ctr-3.1b2--3,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.1b2--3
hmmer,ctr-3.1b2--1,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.1b2--1
hmmer,ctr-2.3.2--1,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-2.3.2--1
hmmer,ctr-3.2.1--hf484d3e_1,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.2.1--hf484d3e_1
hmmer,ctr-3.2--hfc679d8_3,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.2--hfc679d8_3
hmmer,ctr-3.2.1--hfc679d8_0,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.2.1--hfc679d8_0
hmmer,ctr-3.2--hfc679d8_2,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.2--hfc679d8_2
hmmer,ctr-3.2--0,Bioinformatics,Biocontainer,The hmmer package,https//quay.io/repository/biocontainers/hmmer,hmmer/ctr-3.2--0
hlaprofiler,ctr-1.0.2--0,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.2--0
hlaprofiler,ctr-1.0.4--0,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.4--0
hlaprofiler,ctr-1.0.3--0,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.3--0
hlaprofiler,ctr-1.0.1--0,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.1--0
hlaprofiler,ctr-1.0.5--1,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.5--1
hlaprofiler,ctr-1.0.5--0,Bioinformatics,Biocontainer,The hlaprofiler package,https//quay.io/repository/biocontainers/hlaprofiler,hlaprofiler/ctr-1.0.5--0
genesplicer,ctr-0_2003.04.03--h2d50403_1,Splice site prediction,RNA splicing,A fast,https//quay.io/repository/biocontainers/genesplicer,genesplicer/ctr-0_2003.04.03--h2d50403_1
genesplicer,ctr-1.0--1,Splice site prediction,RNA splicing,A fast,https//quay.io/repository/biocontainers/genesplicer,genesplicer/ctr-1.0--1
genesplicer,ctr-0_2003.04.03--0,Splice site prediction,RNA splicing,A fast,https//quay.io/repository/biocontainers/genesplicer,genesplicer/ctr-0_2003.04.03--0
oases,ctr-0.2.09--h470a237_1,De-novo assembly,Transcriptomics,A Velvet software package that assembles de novo transcriptomes from short read sequencing technologies,https//quay.io/repository/biocontainers/oases,oases/ctr-0.2.09--h470a237_1
r-fastcluster,ctr-1.1.20--r3.2.2_0,Bioinformatics,Biocontainer,The r-fastcluster package,https//quay.io/repository/biocontainers/r-fastcluster,r-fastcluster/ctr-1.1.20--r3.2.2_0
r-fastcluster,ctr-1.1.20--r3.3.2_1,Bioinformatics,Biocontainer,The r-fastcluster package,https//quay.io/repository/biocontainers/r-fastcluster,r-fastcluster/ctr-1.1.20--r3.3.2_1
r-fastcluster,ctr-1.1.20--r3.3.1_1,Bioinformatics,Biocontainer,The r-fastcluster package,https//quay.io/repository/biocontainers/r-fastcluster,r-fastcluster/ctr-1.1.20--r3.3.1_1
recycler,ctr-0.6p1--py27_0,Bioinformatics,Biocontainer,The recycler package,https//quay.io/repository/biocontainers/recycler,recycler/ctr-0.6p1--py27_0
recycler,ctr-0.7--py27_0,Bioinformatics,Biocontainer,The recycler package,https//quay.io/repository/biocontainers/recycler,recycler/ctr-0.7--py27_0
recycler,ctr-0.7--py27h24bf2e0_2,Bioinformatics,Biocontainer,The recycler package,https//quay.io/repository/biocontainers/recycler,recycler/ctr-0.7--py27h24bf2e0_2
recycler,ctr-0.6--py27_0,Bioinformatics,Biocontainer,The recycler package,https//quay.io/repository/biocontainers/recycler,recycler/ctr-0.6--py27_0
recycler,ctr-0.6.2--py27_0,Bioinformatics,Biocontainer,The recycler package,https//quay.io/repository/biocontainers/recycler,recycler/ctr-0.6.2--py27_0
r-trimcluster,ctr-0.1_2--r3.3.2_0,Bioinformatics,Biocontainer,The r-trimcluster package,https//quay.io/repository/biocontainers/r-trimcluster,r-trimcluster/ctr-0.1_2--r3.3.2_0
kaiju,ctr-1.6.2--pl5.22.0_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.6.2--pl5.22.0_0
kaiju,ctr-1.6.2--hd28b015_1,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.6.2--hd28b015_1
kaiju,ctr-1.6.3--hd28b015_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.6.3--hd28b015_0
kaiju,ctr-1.4.5--pl5.22.0_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.4.5--pl5.22.0_0
kaiju,ctr-1.4.4--0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.4.4--0
kaiju,ctr-1.4.4--1,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.4.4--1
kaiju,ctr-1.4.4--3,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.4.4--3
kaiju,ctr-1.4.4--2,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.4.4--2
kaiju,ctr-1.6.1--pl5.22.0_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.6.1--pl5.22.0_0
kaiju,ctr-1.5.0--pl5.22.0_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.5.0--pl5.22.0_0
kaiju,ctr-1.6.3--hdbcaa40_1,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju,kaiju/ctr-1.6.3--hdbcaa40_1
twobitreader,ctr-3.1.4--py27_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.4--py27_1
twobitreader,ctr-3.1.4--py35_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.4--py35_1
twobitreader,ctr-3.1.4--py35_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.4--py35_0
twobitreader,ctr-3.1.6--py_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.6--py_0
twobitreader,ctr-3.1.4--py36_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.4--py36_0
twobitreader,ctr-3.1.4--py36_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader,twobitreader/ctr-3.1.4--py36_1
r-rgraphics,ctr-2.0_14--r3.3.2_0,Bioinformatics,Biocontainer,The r-rgraphics package,https//quay.io/repository/biocontainers/r-rgraphics,r-rgraphics/ctr-2.0_14--r3.3.2_0
idr,ctr-2.0.4.2--py36h24bf2e0_0,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.4.2--py36h24bf2e0_0
idr,ctr-2.0.4.2--py35h24bf2e0_0,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.4.2--py35h24bf2e0_0
idr,ctr-2.0.3--py35h24bf2e0_5,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.3--py35h24bf2e0_5
idr,ctr-2.0.3--py36_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.3--py36_4
idr,ctr-2.0.3--py36h24bf2e0_5,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.3--py36h24bf2e0_5
idr,ctr-2.0.3--py34_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.3--py34_4
idr,ctr-2.0.3--py35_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr,idr/ctr-2.0.3--py35_4
kaptive,ctr-0.3--py34_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.3--py34_0
kaptive,ctr-0.5.1--py_2,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.5.1--py_2
kaptive,ctr-0.3--py36_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.3--py36_0
kaptive,ctr-0.5.1--py35_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.5.1--py35_0
kaptive,ctr-0.3--py35_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.3--py35_0
kaptive,ctr-0.2--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.2--py27_0
kaptive,ctr-0.5.1--py36_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.5.1--py36_0
kaptive,ctr-0.5.1--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.5.1--py27_0
kaptive,ctr-0.3--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive,kaptive/ctr-0.3--py27_0
pbdagcon,ctr-0.1--boost1.61_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon,pbdagcon/ctr-0.1--boost1.61_0
pbdagcon,ctr-v0.320161121ds-1-deb_cv1,Bioinformatics,Biocontainer,The pbdagcon package,https//hub.docker.com/r/biocontainers/pbdagcon,pbdagcon/ctr-v0.320161121ds-1-deb_cv1
pbdagcon,ctr-0.1--boost1.64_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon,pbdagcon/ctr-0.1--boost1.64_0
pbdagcon,ctr-0.1--boost1.60_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon,pbdagcon/ctr-0.1--boost1.60_0
ucsc-fastqstatsandsubsample,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample,ucsc-fastqstatsandsubsample/ctr-366--h5eb252a_0
ucsc-fastqstatsandsubsample,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample,ucsc-fastqstatsandsubsample/ctr-357--0
ucsc-fastqstatsandsubsample,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample,ucsc-fastqstatsandsubsample/ctr-357--1
simple_sv_annotation,ctr-2016.07.08--py27_1,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2016.07.08--py27_1
simple_sv_annotation,ctr-2017.02.17--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2017.02.17--py27_0
simple_sv_annotation,ctr-2017.05.14--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2017.05.14--py27_0
simple_sv_annotation,ctr-2018.05.29--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2018.05.29--py27_0
simple_sv_annotation,ctr-2018.05.29--py27_1,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2018.05.29--py27_1
simple_sv_annotation,ctr-2019.02.18--py_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation,simple_sv_annotation/ctr-2019.02.18--py_0
atactk,ctr-0.1.6--py36r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py36r3.4.1_0
atactk,ctr-0.1.6--py27_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py27_1
atactk,ctr-0.1.6--py35r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py35r3.4.1_0
atactk,ctr-0.1.6--py36_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py36_1
atactk,ctr-0.1.6--py27r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py27r3.4.1_0
atactk,ctr-0.1.6--py35_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk,atactk/ctr-0.1.6--py35_1
adun-core,ctr-v0.81-9b2-deb_cv1,Bioinformatics,Biocontainer,The adun-core package,https//hub.docker.com/r/biocontainers/adun-core,adun-core/ctr-v0.81-9b2-deb_cv1
gap,ctr-4.8.10--0,Protein structure prediction,Protein structure analysis,Distinguish between amyloid fibril-forming and amorphous -aggregating hexapeptides with almost 100 percent accuracies in validation tests performed using non-redundant datasets.,https//quay.io/repository/biocontainers/gap,gap/ctr-4.8.10--0
cgpbigwig,ctr-1.0.2--h7aec956_0,Bioinformatics,Biocontainer,The cgpbigwig package,https//quay.io/repository/biocontainers/cgpbigwig,cgpbigwig/ctr-1.0.2--h7aec956_0
mindthegap,ctr-v2.0.1_cv1,Variant calling,Genetic variation,Performs detection and assembly of DNA insertion variants in NGS read datasets with respect to a reference genome.,https//hub.docker.com/r/biocontainers/mindthegap,mindthegap/ctr-v2.0.1_cv1
munkres,ctr-1.0.7--py27_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres,munkres/ctr-1.0.7--py27_0
munkres,ctr-1.0.7--py34_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres,munkres/ctr-1.0.7--py34_0
munkres,ctr-1.0.7--py36_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres,munkres/ctr-1.0.7--py36_0
munkres,ctr-1.0.7--py35_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres,munkres/ctr-1.0.7--py35_0
munkres,ctr-1.0.7--py_1,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres,munkres/ctr-1.0.7--py_1
whatshap,ctr-0.16--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.16--py35_0
whatshap,ctr-0.17--py36h470a237_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.17--py36h470a237_0
whatshap,ctr-0.17--py35h470a237_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.17--py35h470a237_0
whatshap,ctr-0.18--py36h6bb024c_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.18--py36h6bb024c_0
whatshap,ctr-0.15--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.15--py36_0
whatshap,ctr-0.16--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.16--py36_0
whatshap,ctr-0.15--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.15--py35_0
whatshap,ctr-0.13--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.13--py36_0
whatshap,ctr-0.14.1--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.14.1--py36_0
whatshap,ctr-0.18--py37h6bb024c_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.18--py37h6bb024c_0
whatshap,ctr-0.14.1--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap,whatshap/ctr-0.14.1--py35_0
ghm,ctr-3.1--0,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.1--0
ghm,ctr-3.1--1,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.1--1
ghm,ctr-3.1--ha92aebf_2,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.1--ha92aebf_2
ghm,ctr-3.0--1,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.0--1
ghm,ctr-3.0--0,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.0--0
ghm,ctr-3.0--ha92aebf_2,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm,ghm/ctr-3.0--ha92aebf_2
partitionfinder2,ctr-v2.1.1_cv2,Bioinformatics,Biocontainer,The partitionfinder2 package,https//hub.docker.com/r/biocontainers/partitionfinder2,partitionfinder2/ctr-v2.1.1_cv2
r-pscbs,ctr-0.61.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.61.0--r3.3.2_0
r-pscbs,ctr-0.63.0--r3.4.1_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.63.0--r3.4.1_0
r-pscbs,ctr-0.60.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.60.0--r3.3.2_0
r-pscbs,ctr-0.60.0--r3.3.2_2,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.60.0--r3.3.2_2
r-pscbs,ctr-0.60.3--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.60.3--r3.3.2_0
r-pscbs,ctr-0.60.0--r3.2.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.60.0--r3.2.2_0
r-pscbs,ctr-0.64.0--r351h6115d3f_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.64.0--r351h6115d3f_0
r-pscbs,ctr-0.64.0--r351h6115d3f_1,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.64.0--r351h6115d3f_1
r-pscbs,ctr-0.64.0--r351h6115d3f_2,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.64.0--r351h6115d3f_2
r-pscbs,ctr-0.63.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.63.0--r3.3.2_0
r-pscbs,ctr-0.64.0--r341h6115d3f_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs,r-pscbs/ctr-0.64.0--r341h6115d3f_0
xopen,ctr-0.3.2--py27_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.3.2--py27_0
xopen,ctr-0.1.1--py35_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.1.1--py35_0
xopen,ctr-0.5.0--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.5.0--py_0
xopen,ctr-0.1.1--py34_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.1.1--py34_0
xopen,ctr-0.1.1--py36_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.1.1--py36_0
xopen,ctr-0.3.2--py_1,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.3.2--py_1
xopen,ctr-0.3.2--py35_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.3.2--py35_0
xopen,ctr-v0.1.1-1-deb-py2_cv1,Bioinformatics,Biocontainer,The xopen package,https//hub.docker.com/r/biocontainers/xopen,xopen/ctr-v0.1.1-1-deb-py2_cv1
xopen,ctr-v0.1.1-1-deb-py3_cv1,Bioinformatics,Biocontainer,The xopen package,https//hub.docker.com/r/biocontainers/xopen,xopen/ctr-v0.1.1-1-deb-py3_cv1
xopen,ctr-0.1.1--py27_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.1.1--py27_0
xopen,ctr-0.4.1--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.4.1--py_0
xopen,ctr-0.3.2--py36_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.3.2--py36_0
xopen,ctr-0.3.5--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen,xopen/ctr-0.3.5--py_0
epicseg,ctr-1.0--r3.4.1_0,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg,epicseg/ctr-1.0--r3.4.1_0
epicseg,ctr-1.0--r351h470a237_1,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg,epicseg/ctr-1.0--r351h470a237_1
epicseg,ctr-1.0--r341h470a237_1,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg,epicseg/ctr-1.0--r341h470a237_1
htsbox,ctr-r340--ha92aebf_2,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox,htsbox/ctr-r340--ha92aebf_2
htsbox,ctr-r340--1,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox,htsbox/ctr-r340--1
htsbox,ctr-r340--0,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox,htsbox/ctr-r340--0
htsbox,ctr-r312--0,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox,htsbox/ctr-r312--0
murasaki-common,ctr-v1.68.6-6-deb_cv1,Bioinformatics,Biocontainer,The murasaki-common package,https//hub.docker.com/r/biocontainers/murasaki-common,murasaki-common/ctr-v1.68.6-6-deb_cv1
