name,version,category,keywords,decscription,url
kaiju,ctr-1.5.0--pl5.22.0_0,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju
kaiju,ctr-1.6.3--hdbcaa40_1,Taxonomic classification,Metagenomics,Program for the taxonomic assignment of high-throughput sequencing reads,https//quay.io/repository/biocontainers/kaiju
twobitreader,ctr-3.1.4--py27_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
twobitreader,ctr-3.1.4--py35_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
twobitreader,ctr-3.1.4--py35_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
twobitreader,ctr-3.1.6--py_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
twobitreader,ctr-3.1.4--py36_0,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
twobitreader,ctr-3.1.4--py36_1,Bioinformatics,Biocontainer,The twobitreader package,https//quay.io/repository/biocontainers/twobitreader
r-rgraphics,ctr-2.0_14--r3.3.2_0,Bioinformatics,Biocontainer,The r-rgraphics package,https//quay.io/repository/biocontainers/r-rgraphics
idr,ctr-2.0.4.2--py36h24bf2e0_0,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.4.2--py35h24bf2e0_0,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.3--py35h24bf2e0_5,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.3--py36_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.3--py36h24bf2e0_5,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.3--py34_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
idr,ctr-2.0.3--py35_4,Bioinformatics,Biocontainer,The idr package,https//quay.io/repository/biocontainers/idr
kaptive,ctr-0.3--py34_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.5.1--py_2,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.3--py36_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.5.1--py35_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.3--py35_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.2--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.5.1--py36_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.5.1--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
kaptive,ctr-0.3--py27_0,Bioinformatics,Biocontainer,The kaptive package,https//quay.io/repository/biocontainers/kaptive
pbdagcon,ctr-0.1--boost1.61_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon
pbdagcon,ctr-v0.320161121ds-1-deb_cv1,Bioinformatics,Biocontainer,The pbdagcon package,https//hub.docker.com/r/biocontainers/pbdagcon
pbdagcon,ctr-0.1--boost1.64_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon
pbdagcon,ctr-0.1--boost1.60_0,Bioinformatics,Biocontainer,The pbdagcon package,https//quay.io/repository/biocontainers/pbdagcon
ucsc-fastqstatsandsubsample,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample
ucsc-fastqstatsandsubsample,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample
ucsc-fastqstatsandsubsample,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-fastqstatsandsubsample package,https//quay.io/repository/biocontainers/ucsc-fastqstatsandsubsample
simple_sv_annotation,ctr-2016.07.08--py27_1,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
simple_sv_annotation,ctr-2017.02.17--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
simple_sv_annotation,ctr-2017.05.14--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
simple_sv_annotation,ctr-2018.05.29--py27_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
simple_sv_annotation,ctr-2018.05.29--py27_1,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
simple_sv_annotation,ctr-2019.02.18--py_0,Bioinformatics,Biocontainer,The simple_sv_annotation package,https//quay.io/repository/biocontainers/simple_sv_annotation
atactk,ctr-0.1.6--py36r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
atactk,ctr-0.1.6--py27_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
atactk,ctr-0.1.6--py35r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
atactk,ctr-0.1.6--py36_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
atactk,ctr-0.1.6--py27r3.4.1_0,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
atactk,ctr-0.1.6--py35_1,Bioinformatics,Biocontainer,The atactk package,https//quay.io/repository/biocontainers/atactk
adun-core,ctr-v0.81-9b2-deb_cv1,Bioinformatics,Biocontainer,The adun-core package,https//hub.docker.com/r/biocontainers/adun-core
gap,ctr-4.8.10--0,Protein structure prediction,Protein structure analysis,Distinguish between amyloid fibril-forming and amorphous -aggregating hexapeptides with almost 100 percent accuracies in validation tests performed using non-redundant datasets.,https//quay.io/repository/biocontainers/gap
cgpbigwig,ctr-1.0.2--h7aec956_0,Bioinformatics,Biocontainer,The cgpbigwig package,https//quay.io/repository/biocontainers/cgpbigwig
mindthegap,ctr-v2.0.1_cv1,Variant calling,Genetic variation,Performs detection and assembly of DNA insertion variants in NGS read datasets with respect to a reference genome.,https//hub.docker.com/r/biocontainers/mindthegap
munkres,ctr-1.0.7--py27_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres
munkres,ctr-1.0.7--py34_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres
munkres,ctr-1.0.7--py36_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres
munkres,ctr-1.0.7--py35_0,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres
munkres,ctr-1.0.7--py_1,Bioinformatics,Biocontainer,The munkres package,https//quay.io/repository/biocontainers/munkres
whatshap,ctr-0.16--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.17--py36h470a237_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.17--py35h470a237_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.18--py36h6bb024c_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.15--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.16--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.15--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.13--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.14.1--py36_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.18--py37h6bb024c_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
whatshap,ctr-0.14.1--py35_0,Genotyping,DNA polymorphism,Software for phasing genomic variants using DNA sequencing reads,https//quay.io/repository/biocontainers/whatshap
ghm,ctr-3.1--0,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
ghm,ctr-3.1--1,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
ghm,ctr-3.1--ha92aebf_2,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
ghm,ctr-3.0--1,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
ghm,ctr-3.0--0,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
ghm,ctr-3.0--ha92aebf_2,Bioinformatics,Biocontainer,The ghm package,https//quay.io/repository/biocontainers/ghm
partitionfinder2,ctr-v2.1.1_cv2,Bioinformatics,Biocontainer,The partitionfinder2 package,https//hub.docker.com/r/biocontainers/partitionfinder2
r-pscbs,ctr-0.61.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.63.0--r3.4.1_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.60.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.60.0--r3.3.2_2,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.60.3--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.60.0--r3.2.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.64.0--r351h6115d3f_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.64.0--r351h6115d3f_1,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.64.0--r351h6115d3f_2,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.63.0--r3.3.2_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
r-pscbs,ctr-0.64.0--r341h6115d3f_0,Bioinformatics,Biocontainer,The r-pscbs package,https//quay.io/repository/biocontainers/r-pscbs
xopen,ctr-0.3.2--py27_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.1.1--py35_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.5.0--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.1.1--py34_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.1.1--py36_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.3.2--py_1,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.3.2--py35_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-v0.1.1-1-deb-py2_cv1,Bioinformatics,Biocontainer,The xopen package,https//hub.docker.com/r/biocontainers/xopen
xopen,ctr-v0.1.1-1-deb-py3_cv1,Bioinformatics,Biocontainer,The xopen package,https//hub.docker.com/r/biocontainers/xopen
xopen,ctr-0.1.1--py27_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.4.1--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.3.2--py36_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
xopen,ctr-0.3.5--py_0,Bioinformatics,Biocontainer,The xopen package,https//quay.io/repository/biocontainers/xopen
epicseg,ctr-1.0--r3.4.1_0,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg
epicseg,ctr-1.0--r351h470a237_1,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg
epicseg,ctr-1.0--r341h470a237_1,Bioinformatics,Biocontainer,The epicseg package,https//quay.io/repository/biocontainers/epicseg
htsbox,ctr-r340--ha92aebf_2,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox
htsbox,ctr-r340--1,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox
htsbox,ctr-r340--0,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox
htsbox,ctr-r312--0,Bioinformatics,Biocontainer,The htsbox package,https//quay.io/repository/biocontainers/htsbox
murasaki-common,ctr-v1.68.6-6-deb_cv1,Bioinformatics,Biocontainer,The murasaki-common package,https//hub.docker.com/r/biocontainers/murasaki-common
r-xgr,ctr-1.1.4--r351h6115d3f_0,Bioinformatics,Biocontainer,The r-xgr package,https//quay.io/repository/biocontainers/r-xgr
ephemeris,ctr-0.8.0--py27_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris
ephemeris,ctr-0.8.0--py36_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris
ephemeris,ctr-0.8.0--py_2,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris
ephemeris,ctr-0.8.0--py35_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris
lohhla,ctr-20171108--r3.4.1_0,Bioinformatics,Biocontainer,The lohhla package,https//quay.io/repository/biocontainers/lohhla
lohhla,ctr-20171108--1,Bioinformatics,Biocontainer,The lohhla package,https//quay.io/repository/biocontainers/lohhla
phyml,ctr-3.3.20170530--0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml
phyml,ctr-v3-3.2.0dfsg-7b1-deb_cv1,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//hub.docker.com/r/biocontainers/phyml
phyml,ctr-3.2.0--h470a237_2,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml
phyml,ctr-3.3.20180621--h470a237_0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml
phyml,ctr-3.2.0--0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml
ucsc-bedtogenepred,ctr-366--h199ee4e_1,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
ucsc-bedtogenepred,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
ucsc-bedtogenepred,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
ucsc-bedtogenepred,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
ucsc-bedtogenepred,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
ucsc-bedtogenepred,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred
spotyping,ctr-2.1--py27_0,Variant pattern analysis,Microbiology,Fast and accurate in silico Mycobacterium spoligotyping from sequence reads.,https//quay.io/repository/biocontainers/spotyping
spotyping,ctr-2.1--py27_2,Variant pattern analysis,Microbiology,Fast and accurate in silico Mycobacterium spoligotyping from sequence reads.,https//quay.io/repository/biocontainers/spotyping
biotradis,ctr-1.4.1--0,Bioinformatics,Biocontainer,The biotradis package,https//quay.io/repository/biocontainers/biotradis
reago,ctr-1.1--py34_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago
reago,ctr-1.1--py35_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago
reago,ctr-1.1--py27_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago
gnumed-common,ctr-v1.6.11dfsg-3-deb_cv1,Bioinformatics,Biocontainer,The gnumed-common package,https//hub.docker.com/r/biocontainers/gnumed-common
seer,ctr-v1.1.2-3-deb_cv1,Bioinformatics,Biocontainer,The seer package,https//hub.docker.com/r/biocontainers/seer
seer,ctr-1.1.4--hb75bb0b_0,Bioinformatics,Biocontainer,The seer package,https//quay.io/repository/biocontainers/seer
hicbrowser,ctr-1.0--py27_0,Bioinformatics,Biocontainer,The hicbrowser package,https//quay.io/repository/biocontainers/hicbrowser
hicbrowser,ctr-1.0--py27_1,Bioinformatics,Biocontainer,The hicbrowser package,https//quay.io/repository/biocontainers/hicbrowser
poa,ctr-v2.020060928-4b1-deb_cv1,Bioinformatics,Biocontainer,The poa package,https//hub.docker.com/r/biocontainers/poa
poa,ctr-2.0--0,Bioinformatics,Biocontainer,The poa package,https//quay.io/repository/biocontainers/poa
poa,ctr-2.0--h470a237_1,Bioinformatics,Biocontainer,The poa package,https//quay.io/repository/biocontainers/poa
surankco,ctr-v0.0.r5dfsg-1-deb_cv1,Bioinformatics,Biocontainer,The surankco package,https//hub.docker.com/r/biocontainers/surankco
secimtools,ctr-1.0.0--py27h24bf2e0_4,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
secimtools,ctr-1.0.0--py27h24bf2e0_1,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
secimtools,ctr-1.0.0--pyh24bf2e0_2,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
secimtools,ctr-1.0.0--pyh24bf2e0_3,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
secimtools,ctr-1.0.0--py27_0,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
secimtools,ctr-1.0.0--np111py27_0,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools
r-r.devices,ctr-2.15.1--r3.3.1_0,Bioinformatics,Biocontainer,The r-r.devices package,https//quay.io/repository/biocontainers/r-r.devices
r-r.devices,ctr-2.15.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-r.devices package,https//quay.io/repository/biocontainers/r-r.devices
msamanda,ctr-v1.0.0.5242_cv4,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda
msamanda,ctr-v1.0.0.5242_cv3,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda
msamanda,ctr-v1.0.0.5242_cv2,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda
msamanda,ctr-1.0.0.5242,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda
latentstrainanalysis,ctr-0.0.1--py27_0,Bioinformatics,Biocontainer,The latentstrainanalysis package,https//quay.io/repository/biocontainers/latentstrainanalysis
latentstrainanalysis,ctr-0.0.1--py27h24bf2e0_1,Bioinformatics,Biocontainer,The latentstrainanalysis package,https//quay.io/repository/biocontainers/latentstrainanalysis
tardis,ctr-0.5.10--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-0.5.9--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-0.5.13--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-0.5.11--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-0.5.17--py27ha92aebf_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-0.5.12--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
tardis,ctr-1.0.19--py27ha92aebf_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis
r-mclust,ctr-5.1--r3.3.1_1,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust
r-mclust,ctr-5.1--r3.3.2_1,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust
r-mclust,ctr-5.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust
r-mclust,ctr-5.2--r3.3.2_0,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust
pbgzip,ctr-2015.10.28--0,Bioinformatics,Biocontainer,The pbgzip package,https//quay.io/repository/biocontainers/pbgzip
pbgzip,ctr-2016.08.04--he4cf2ce_0,Bioinformatics,Biocontainer,The pbgzip package,https//quay.io/repository/biocontainers/pbgzip
r-dunn.test,ctr-1.3.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-dunn.test package,https//quay.io/repository/biocontainers/r-dunn.test
r-dunn.test,ctr-1.3.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-dunn.test package,https//quay.io/repository/biocontainers/r-dunn.test
gdc-client,ctr-1.3.0--py27h1341992_3,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client
gdc-client,ctr-1.3.0--py27_0,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client
gdc-client,ctr-1.3.0--py27_1,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client
watchdog,ctr-0.8.3--py35_0,Bioinformatics,Biocontainer,The watchdog package,https//quay.io/repository/biocontainers/watchdog
watchdog,ctr-0.8.3--py36_0,Bioinformatics,Biocontainer,The watchdog package,https//quay.io/repository/biocontainers/watchdog
newt,ctr-0.52.18--py35_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt
newt,ctr-0.52.18--py35_2,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt
newt,ctr-0.52.18--py36_2,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt
newt,ctr-0.52.18--py36_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt
newt,ctr-0.52.18--py27_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt
msms,ctr-2.6.1--1,Modelling and simulation,Population genetics,MSMS is a coalescent simulator that and permits the full range of demographic models provided by ms,https//quay.io/repository/biocontainers/msms
msms,ctr-2.6.1--2,Modelling and simulation,Population genetics,MSMS is a coalescent simulator that and permits the full range of demographic models provided by ms,https//quay.io/repository/biocontainers/msms
structureharvester,ctr-0.6.94--py27_0,Bioinformatics,Biocontainer,The structureharvester package,https//quay.io/repository/biocontainers/structureharvester
binsanity,ctr-0.2.6.1--py27_2,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity
binsanity,ctr-0.2.6.1--py27_1,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity
binsanity,ctr-0.2.6.1--py27_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity
binsanity,ctr-0.2.7.1--py_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity
binsanity,ctr-0.2.6.3--py_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity
mason,ctr-2.0.7--0,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason
mason,ctr-2.0.8--1,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason
mason,ctr-2.0.8--0,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason
r-seurat,ctr-2.3.4--r341h2d50403_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-1.4.0.16--r341h2d50403_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-1.4.0.16--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-1.4.0.16--r351h2d50403_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-2.3.1--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-2.3.4--r351h29659fb_2,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-2.3.4--r341h9d2a408_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-2.2.0--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
r-seurat,ctr-2.3.4--r351h9d2a408_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat
biopet-seattleseqkit,ctr-0.2--0,Bioinformatics,Biocontainer,The biopet-seattleseqkit package,https//quay.io/repository/biocontainers/biopet-seattleseqkit
biopet-seattleseqkit,ctr-0.1--0,Bioinformatics,Biocontainer,The biopet-seattleseqkit package,https//quay.io/repository/biocontainers/biopet-seattleseqkit
ecopcr,ctr-0.5.0--py27_0,Bioinformatics,Biocontainer,The ecopcr package,https//quay.io/repository/biocontainers/ecopcr
ecopcr,ctr-0.5.0--py27_1,Bioinformatics,Biocontainer,The ecopcr package,https//quay.io/repository/biocontainers/ecopcr
ecopcr,ctr-v0.5.0dfsg-1-deb_cv1,Bioinformatics,Biocontainer,The ecopcr package,https//hub.docker.com/r/biocontainers/ecopcr
